engine_id,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,cycle_norm,RUL
93,-0.0024,0.0004,643.63,1603.44,1426.94,21.61,551.88,2388.17,9057.41,47.81,520.78,2388.22,8139.23,8.5239,395,38.48,23.209,0.9290322580645162,11
93,0.0003,0.0003,643.27,1599.82,1426.25,21.61,551.46,2388.2,9073.02,48.02,520.12,2388.22,8141.65,8.522,396,38.66,23.0795,0.9354838709677419,10
93,0.001,0.0004,643.63,1599.5,1418.61,21.61,551.84,2388.2,9070.44,48.11,520.54,2388.2,8138.94,8.5025,393,38.51,23.1539,0.9419354838709677,9
93,-0.0003,-0.0003,644.09,1597.71,1419.98,21.61,552.49,2388.22,9063.92,48.03,519.69,2388.18,8132.71,8.5008,396,38.62,23.1075,0.9483870967741935,8
93,-0.0058,-0.0004,643.76,1604.73,1424.21,21.61,552.03,2388.19,9070.91,48.06,519.53,2388.2,8141.14,8.4957,397,38.58,23.1208,0.9548387096774194,7
93,0.0018,0.0001,643.56,1605.47,1432.01,21.61,551.68,2388.23,9067.07,47.97,519.73,2388.28,8134.3,8.4927,396,38.52,23.0482,0.9612903225806452,6
93,-0.0025,0.0002,643.64,1601.19,1422.98,21.61,551.82,2388.23,9070.74,48.16,520.2,2388.29,8142.44,8.5236,397,38.53,23.064,0.967741935483871,5
93,0.0034,-0.0002,643.43,1598.68,1436.78,21.61,551.11,2388.26,9062.89,48.0,519.97,2388.26,8138.51,8.5096,397,38.4,23.0142,0.9741935483870968,4
93,0.0014,0.0001,643.59,1597.97,1426.5,21.61,551.54,2388.19,9059.84,48.12,519.2,2388.22,8133.67,8.5198,395,38.46,23.12,0.9806451612903225,3
93,0.0024,0.0,643.77,1599.57,1428.83,21.61,552.0,2388.31,9068.57,48.12,519.53,2388.22,8143.45,8.5095,397,38.57,23.1388,0.9870967741935484,2
93,-0.0003,-0.0001,643.74,1604.81,1438.41,21.61,550.8,2388.22,9061.7,48.14,519.83,2388.27,8142.49,8.5313,396,38.3,23.0633,0.9935483870967742,1
93,0.0047,0.0003,643.45,1603.62,1428.64,21.61,550.75,2388.21,9068.93,48.2,519.35,2388.26,8137.0,8.488,396,38.44,23.1179,1.0,0
94,0.0014,-0.0001,642.44,1590.79,1412.71,21.61,554.09,2388.11,9050.18,47.6,521.1,2388.13,8120.76,8.431,393,38.82,23.3856,0.003875968992248062,125
94,-0.0023,-0.0,642.73,1594.18,1404.4,21.61,554.05,2388.13,9046.86,47.46,521.43,2388.11,8126.19,8.426,393,38.8,23.3724,0.007751937984496124,125
94,0.0006,-0.0005,643.09,1587.94,1408.19,21.61,553.39,2388.13,9047.44,47.66,521.24,2388.13,8130.38,8.4463,392,38.72,23.3329,0.011627906976744186,125
94,-0.0018,0.0002,642.74,1590.48,1410.26,21.61,553.72,2388.14,9042.37,47.7,521.37,2388.11,8126.63,8.4531,393,38.83,23.3149,0.015503875968992248,125
94,0.0021,0.0002,642.88,1584.48,1409.54,21.61,554.14,2388.14,9052.69,47.52,520.9,2388.17,8129.45,8.4645,392,38.74,23.278,0.01937984496124031,125
94,0.0023,-0.0004,642.22,1591.72,1407.86,21.61,553.48,2388.13,9044.41,47.56,521.29,2388.14,8122.46,8.4455,394,38.87,23.2612,0.023255813953488372,125
94,0.0007,0.0002,642.97,1589.78,1404.21,21.61,553.08,2388.17,9048.09,47.57,521.14,2388.18,8128.42,8.4142,393,38.86,23.2795,0.027131782945736434,125
94,-0.0007,0.0001,642.52,1588.59,1409.73,21.61,553.47,2388.1,9049.85,47.55,521.08,2388.14,8122.66,8.4401,394,38.93,23.1523,0.031007751937984496,125
94,0.0003,0.0001,642.89,1593.17,1408.81,21.61,553.39,2388.16,9044.39,47.55,521.43,2388.09,8122.34,8.4478,393,38.83,23.2897,0.03488372093023256,125
94,-0.0017,-0.0003,642.04,1587.15,1405.05,21.61,553.79,2388.14,9049.58,47.48,521.65,2388.14,8125.75,8.4085,395,38.98,23.344,0.03875968992248062,125
94,-0.0008,-0.0,642.57,1588.92,1408.0,21.61,552.95,2388.13,9046.44,47.56,521.03,2388.11,8128.03,8.4192,391,38.81,23.2437,0.04263565891472868,125
94,-0.0032,-0.0005,642.74,1589.91,1414.13,21.61,553.09,2388.15,9047.25,47.54,521.36,2388.13,8129.91,8.4136,394,38.83,23.3718,0.046511627906976744,125
94,-0.0008,0.0003,643.39,1590.95,1407.04,21.61,554.46,2388.17,9042.54,47.63,521.14,2388.13,8134.34,8.504,394,38.81,23.3233,0.050387596899224806,125
94,0.0007,0.0004,642.6,1593.44,1412.94,21.61,553.12,2388.12,9044.22,47.58,521.45,2388.13,8123.96,8.4433,393,38.82,23.2344,0.05426356589147287,125
94,-0.0008,0.0001,642.69,1587.27,1405.2,21.61,553.0,2388.17,9046.89,47.54,521.48,2388.16,8129.89,8.4235,393,38.77,23.2681,0.05813953488372093,125
94,-0.0003,-0.0003,643.14,1594.29,1409.58,21.61,553.24,2388.14,9046.53,47.72,521.3,2388.06,8128.81,8.4167,392,38.88,23.3135,0.06201550387596899,125
94,0.0022,-0.0002,642.72,1588.34,1407.18,21.61,553.49,2388.08,9053.83,47.43,521.66,2388.11,8124.04,8.4182,395,38.82,23.3268,0.06589147286821706,125
94,0.0015,-0.0004,643.58,1591.88,1411.04,21.61,552.85,2388.14,9042.85,47.57,521.3,2388.16,8125.13,8.4391,392,38.81,23.316,0.06976744186046512,125
94,0.0038,-0.0004,642.65,1588.34,1408.13,21.61,553.1,2388.13,9038.02,47.55,520.77,2388.17,8127.85,8.4403,393,38.75,23.1817,0.07364341085271318,125
94,-0.0004,0.0002,642.65,1584.61,1410.11,21.61,552.91,2388.12,9038.2,47.39,521.19,2388.16,8126.79,8.4459,393,38.87,23.2433,0.07751937984496124,125
94,0.0007,0.0,642.92,1592.66,1413.1,21.61,554.0,2388.15,9042.34,47.6,521.19,2388.1,8128.5,8.4294,393,39.02,23.2572,0.08139534883720931,125
94,-0.0025,-0.0001,642.76,1597.76,1406.16,21.61,552.87,2388.07,9044.79,47.57,521.75,2388.09,8121.9,8.4522,394,38.85,23.3212,0.08527131782945736,125
94,0.0009,-0.0,642.49,1587.83,1408.72,21.61,553.82,2388.15,9044.74,47.58,521.73,2388.12,8127.97,8.4303,392,39.06,23.3325,0.08914728682170543,125
94,-0.0016,-0.0005,642.7,1582.29,1406.91,21.61,553.19,2388.08,9038.85,47.54,522.03,2388.19,8124.65,8.4534,394,38.79,23.2931,0.09302325581395349,125
94,0.004,0.0001,642.62,1582.15,1410.33,21.61,554.24,2388.08,9042.03,47.64,521.09,2388.12,8126.59,8.4209,393,39.05,23.3355,0.09689922480620156,125
94,-0.0,0.0001,642.37,1589.72,1414.06,21.61,553.66,2388.12,9044.23,47.46,521.18,2388.16,8122.65,8.4372,393,38.66,23.3204,0.10077519379844961,125
94,-0.0031,0.0001,642.7,1592.66,1410.87,21.61,553.39,2388.08,9035.75,47.64,521.07,2388.1,8125.36,8.4312,395,38.9,23.2716,0.10465116279069768,125
94,-0.0002,-0.0003,642.83,1592.76,1408.13,21.61,553.49,2388.2,9043.79,47.52,521.54,2388.14,8126.92,8.4462,394,38.92,23.3661,0.10852713178294573,125
94,0.002,-0.0003,642.92,1596.64,1407.04,21.61,553.28,2388.14,9041.21,47.56,521.16,2388.14,8124.6,8.4462,393,38.65,23.336,0.1124031007751938,125
94,-0.0,0.0001,642.64,1594.97,1411.08,21.61,553.46,2388.16,9055.34,47.69,521.14,2388.15,8128.22,8.4806,394,39.03,23.2881,0.11627906976744186,125
94,0.0047,-0.0001,642.05,1584.0,1402.17,21.61,552.98,2388.1,9045.48,47.73,521.51,2388.09,8124.73,8.4242,394,38.72,23.2202,0.12015503875968993,125
94,-0.0018,0.0004,642.29,1586.9,1408.64,21.61,553.43,2388.13,9042.48,47.55,521.0,2388.14,8125.32,8.4683,393,38.82,23.3429,0.12403100775193798,125
94,-0.0036,-0.0002,642.87,1590.02,1408.0,21.61,552.7,2388.14,9049.75,47.62,522.05,2388.16,8128.29,8.4122,392,38.79,23.2454,0.12790697674418605,125
94,-0.0021,0.0001,642.84,1587.74,1404.3,21.61,552.75,2388.19,9050.59,47.52,521.04,2388.15,8126.81,8.4228,394,38.8,23.2373,0.13178294573643412,125
94,-0.0004,0.0004,642.76,1594.56,1400.41,21.61,553.34,2388.14,9046.16,47.64,521.21,2388.1,8124.07,8.4416,394,38.85,23.2637,0.13565891472868216,125
94,0.003,0.0001,643.07,1590.24,1412.97,21.61,553.18,2388.09,9046.81,47.64,521.35,2388.16,8122.99,8.4522,394,38.69,23.2729,0.13953488372093023,125
94,0.0009,0.0001,642.88,1587.04,1413.45,21.61,553.05,2388.08,9048.76,47.44,521.13,2388.16,8133.09,8.4442,393,38.78,23.369,0.1434108527131783,125
94,-0.0001,0.0001,642.7,1591.15,1402.51,21.61,552.9,2388.14,9047.69,47.48,521.43,2388.15,8124.6,8.4478,393,38.89,23.4636,0.14728682170542637,125
94,0.0053,-0.0005,642.52,1593.84,1408.47,21.61,553.4,2388.1,9038.51,47.68,521.19,2388.09,8124.92,8.4484,393,38.78,23.2749,0.1511627906976744,125
94,0.0042,-0.0003,642.39,1591.09,1409.47,21.61,552.59,2388.07,9038.32,47.53,521.54,2388.1,8129.81,8.4285,392,38.87,23.2443,0.15503875968992248,125
94,0.0015,-0.0,642.54,1594.04,1407.24,21.61,552.63,2388.15,9046.22,47.42,521.64,2388.12,8127.6,8.4053,393,38.72,23.2602,0.15891472868217055,125
94,0.0014,0.0003,642.64,1585.88,1411.35,21.61,552.42,2388.07,9041.86,47.65,520.97,2388.12,8128.96,8.4429,392,38.82,23.1934,0.16279069767441862,125
94,-0.0018,0.0004,642.83,1585.98,1410.96,21.61,553.55,2388.16,9044.81,47.48,521.84,2388.12,8127.31,8.4303,394,38.78,23.2976,0.16666666666666666,125
94,-0.002,0.0001,642.65,1590.27,1403.28,21.61,553.07,2388.11,9043.7,47.7,521.35,2388.16,8124.66,8.4316,393,38.96,23.2609,0.17054263565891473,125
94,-0.0005,-0.0002,642.48,1586.36,1411.92,21.61,553.51,2388.13,9039.86,47.67,521.39,2388.09,8119.3,8.4862,394,38.81,23.3143,0.1744186046511628,125
94,0.0012,-0.0,642.43,1586.92,1412.32,21.61,553.09,2388.07,9044.76,47.53,520.96,2388.18,8125.68,8.4552,393,38.84,23.283,0.17829457364341086,125
94,-0.0016,-0.0005,642.71,1588.01,1415.87,21.61,553.3,2388.12,9039.99,47.55,521.02,2388.11,8125.39,8.414,392,38.91,23.3137,0.1821705426356589,125
94,-0.0001,-0.0004,642.7,1584.34,1411.37,21.61,553.41,2388.11,9045.09,47.48,521.66,2388.14,8121.65,8.4023,395,39.02,23.3044,0.18604651162790697,125
94,-0.0,-0.0002,643.04,1588.81,1406.9,21.61,553.3,2388.14,9050.35,47.57,520.88,2388.09,8126.07,8.4975,394,38.75,23.3436,0.18992248062015504,125
94,-0.0002,-0.0003,643.01,1590.56,1409.42,21.61,553.36,2388.13,9054.25,47.42,521.54,2388.16,8127.59,8.4365,394,38.82,23.2742,0.1937984496124031,125
94,0.0005,0.0004,643.3,1590.35,1409.69,21.61,553.68,2388.12,9052.1,47.48,521.12,2388.14,8124.57,8.493,392,38.92,23.3295,0.19767441860465115,125
94,-0.0031,0.0003,642.52,1592.98,1404.07,21.61,553.1,2388.14,9039.43,47.67,520.88,2388.12,8125.14,8.4463,394,38.85,23.2591,0.20155038759689922,125
94,0.001,-0.0002,642.93,1581.52,1409.68,21.61,553.67,2388.14,9044.23,47.5,521.34,2388.16,8125.47,8.4613,394,38.89,23.1694,0.2054263565891473,125
94,-0.0027,-0.0004,642.43,1593.14,1408.71,21.61,553.43,2388.1,9048.55,47.46,520.89,2388.09,8131.96,8.4273,393,38.86,23.1906,0.20930232558139536,125
94,-0.0014,0.0002,642.75,1591.49,1403.86,21.61,553.47,2388.18,9040.64,47.29,521.13,2388.15,8126.72,8.4577,392,38.95,23.3929,0.2131782945736434,125
94,0.0034,0.0002,642.11,1593.04,1406.5,21.61,552.43,2388.14,9044.39,47.66,520.8,2388.14,8127.06,8.4487,393,38.79,23.3,0.21705426356589147,125
94,-0.0002,0.0003,643.04,1589.62,1406.78,21.61,552.04,2388.14,9052.54,47.64,521.18,2388.15,8127.56,8.4621,394,38.87,23.2951,0.22093023255813954,125
94,0.0001,-0.0005,642.58,1590.55,1409.17,21.61,553.85,2388.14,9038.69,47.42,521.87,2388.14,8127.56,8.4476,393,38.95,23.2601,0.2248062015503876,125
94,0.0019,-0.0005,643.11,1581.52,1406.57,21.61,553.05,2388.15,9051.81,47.54,521.79,2388.13,8127.97,8.4042,392,38.7,23.2574,0.22868217054263565,125
94,0.0025,0.0001,642.48,1591.43,1407.05,21.61,553.63,2388.14,9045.03,47.51,521.13,2388.1,8118.88,8.4366,393,38.85,23.3193,0.23255813953488372,125
94,0.0003,-0.0004,642.98,1588.23,1405.15,21.61,553.71,2388.18,9045.73,47.52,521.21,2388.14,8127.67,8.4567,392,39.09,23.224,0.2364341085271318,125
94,0.0025,-0.0004,642.5,1586.95,1408.43,21.61,553.71,2388.11,9041.62,47.55,520.62,2388.15,8125.84,8.4238,394,38.87,23.3344,0.24031007751937986,125
94,-0.0003,-0.0001,642.64,1582.6,1401.64,21.61,553.4,2388.1,9046.7,47.65,521.14,2388.13,8124.8,8.4352,392,38.76,23.2528,0.2441860465116279,125
94,-0.0029,-0.0003,642.4,1596.44,1412.55,21.61,552.91,2388.12,9051.82,47.59,521.38,2388.12,8130.33,8.4236,394,38.71,23.1512,0.24806201550387597,125
94,0.0001,0.0001,642.82,1580.52,1410.21,21.61,552.71,2388.14,9047.66,47.6,520.97,2388.15,8124.1,8.4484,395,38.7,23.2365,0.25193798449612403,125
94,-0.002,-0.0003,642.71,1596.24,1409.01,21.61,552.45,2388.15,9044.01,47.64,521.43,2388.16,8125.32,8.4392,393,38.63,23.2162,0.2558139534883721,125
94,-0.0008,-0.0001,642.62,1591.29,1409.3,21.61,553.52,2388.11,9042.71,47.69,521.26,2388.17,8129.26,8.4171,392,38.83,23.2782,0.2596899224806202,125
94,0.0018,0.0002,642.2,1593.15,1407.6,21.61,553.26,2388.16,9046.53,47.57,521.63,2388.16,8128.29,8.4857,394,38.92,23.2167,0.26356589147286824,125
94,-0.0007,-0.0,642.29,1593.89,1408.83,21.61,553.75,2388.14,9043.27,47.47,521.56,2388.12,8128.88,8.4374,392,38.92,23.3088,0.26744186046511625,125
94,0.0,-0.0003,642.92,1590.54,1413.86,21.61,552.82,2388.16,9045.49,47.55,521.09,2388.15,8127.99,8.4579,394,38.7,23.205,0.2713178294573643,125
94,0.0035,0.0001,642.85,1581.9,1409.35,21.61,553.53,2388.15,9045.78,47.45,521.42,2388.14,8129.5,8.4532,391,39.04,23.247,0.2751937984496124,125
94,-0.0021,-0.0001,642.65,1597.18,1404.5,21.61,553.23,2388.06,9050.06,47.54,521.78,2388.12,8128.17,8.481,393,38.74,23.2219,0.27906976744186046,125
94,0.0039,0.0003,642.99,1592.77,1414.58,21.61,553.36,2388.16,9050.96,47.47,521.45,2388.08,8128.1,8.4499,393,38.88,23.4025,0.28294573643410853,125
94,0.001,0.0004,642.99,1593.6,1401.66,21.61,553.05,2388.14,9046.52,47.57,520.79,2388.12,8129.74,8.4547,393,38.71,23.3781,0.2868217054263566,125
94,-0.0016,-0.0005,642.93,1590.58,1406.67,21.61,552.92,2388.13,9055.01,47.56,520.98,2388.09,8129.05,8.4361,393,38.84,23.319,0.29069767441860467,125
94,-0.0023,-0.0004,642.44,1586.46,1408.61,21.61,553.13,2388.17,9042.5,47.48,521.02,2388.15,8130.43,8.452,395,38.93,23.3111,0.29457364341085274,125
94,0.0005,0.0,642.47,1590.34,1408.61,21.61,553.6,2388.14,9047.17,47.3,521.19,2388.08,8127.5,8.4326,392,38.77,23.2763,0.29844961240310075,125
94,-0.0035,-0.0005,642.48,1593.47,1406.56,21.61,553.11,2388.1,9045.03,47.46,521.35,2388.16,8124.1,8.4724,393,38.8,23.2828,0.3023255813953488,125
94,0.0039,-0.0003,643.14,1589.27,1416.93,21.61,553.54,2388.13,9047.14,47.64,521.03,2388.12,8128.59,8.4349,393,38.74,23.3258,0.3062015503875969,125
94,-0.0012,-0.0002,642.59,1589.7,1412.56,21.61,553.22,2388.13,9051.36,47.52,521.54,2388.14,8122.15,8.46,394,38.71,23.3434,0.31007751937984496,125
94,-0.0032,0.0003,642.87,1594.51,1405.73,21.61,553.53,2388.13,9050.53,47.65,521.05,2388.13,8123.67,8.4523,393,38.86,23.2657,0.313953488372093,125
94,-0.0024,0.0003,642.33,1579.97,1401.14,21.61,553.42,2388.12,9046.29,47.59,521.53,2388.13,8125.61,8.4627,394,38.88,23.2966,0.3178294573643411,125
94,-0.0019,0.0004,642.63,1590.4,1407.24,21.61,553.46,2388.17,9049.23,47.53,520.93,2388.14,8129.61,8.4324,392,38.85,23.2718,0.32170542635658916,125
94,-0.0008,-0.0002,642.84,1592.71,1406.92,21.61,553.22,2388.1,9042.6,47.66,520.85,2388.18,8125.41,8.4305,392,38.81,23.2706,0.32558139534883723,125
94,0.0011,-0.0003,643.13,1588.08,1410.45,21.61,553.12,2388.15,9048.67,47.63,521.34,2388.09,8128.43,8.4672,395,38.73,23.2682,0.32945736434108525,125
94,-0.002,-0.0005,643.01,1586.32,1410.5,21.61,552.71,2388.14,9050.81,47.57,520.96,2388.07,8132.25,8.4573,394,38.75,23.3114,0.3333333333333333,125
94,0.0006,0.0003,642.74,1591.85,1408.66,21.61,553.74,2388.14,9051.35,47.62,521.64,2388.17,8125.11,8.4666,393,38.7,23.179,0.3372093023255814,125
94,-0.004,0.0001,642.35,1581.19,1409.49,21.61,553.44,2388.12,9046.98,47.53,521.39,2388.16,8126.88,8.429,392,38.77,23.3332,0.34108527131782945,125
94,-0.0001,-0.0005,642.38,1581.67,1409.97,21.61,553.44,2388.11,9047.43,47.39,521.02,2388.14,8130.29,8.4553,395,38.61,23.2794,0.3449612403100775,125
94,-0.0022,0.0003,642.72,1593.9,1410.14,21.61,553.62,2388.11,9055.0,47.43,521.9,2388.15,8124.69,8.4693,392,38.77,23.3568,0.3488372093023256,125
94,-0.0014,-0.0001,643.02,1588.74,1413.08,21.61,552.74,2388.14,9050.53,47.72,520.6,2388.12,8125.33,8.4666,392,38.55,23.2224,0.35271317829457366,125
94,0.0004,-0.0,643.17,1598.93,1407.0,21.61,553.77,2388.17,9048.8,47.66,520.88,2388.11,8128.81,8.4393,393,38.89,23.2898,0.35658914728682173,125
94,0.0014,0.0001,642.61,1588.34,1401.37,21.61,552.84,2388.15,9046.68,47.52,521.17,2388.19,8126.92,8.4489,394,38.73,23.1659,0.36046511627906974,125
94,-0.0009,0.0003,642.35,1580.61,1407.06,21.61,553.44,2388.09,9050.09,47.36,521.55,2388.09,8129.85,8.4638,394,38.9,23.2161,0.3643410852713178,125
94,-0.0004,-0.0005,642.45,1593.18,1411.34,21.61,553.34,2388.16,9048.13,47.61,521.56,2388.06,8132.4,8.4368,394,38.88,23.317,0.3682170542635659,125
94,0.0006,-0.0,642.39,1588.3,1415.27,21.61,553.05,2388.19,9050.82,47.61,521.22,2388.14,8129.29,8.4672,392,38.8,23.3536,0.37209302325581395,125
94,0.0003,0.0005,642.45,1589.29,1409.33,21.61,553.2,2388.14,9049.74,47.69,520.95,2388.18,8125.72,8.4671,392,38.83,23.1886,0.375968992248062,125
94,0.0024,0.0002,642.94,1584.67,1413.28,21.61,553.46,2388.1,9046.41,47.68,521.0,2388.11,8127.26,8.4424,393,38.68,23.2785,0.3798449612403101,125
94,0.0003,-0.0,642.62,1584.25,1404.38,21.61,553.08,2388.17,9051.11,47.63,521.34,2388.09,8133.23,8.427,394,38.77,23.2255,0.38372093023255816,125
94,-0.001,0.0003,642.48,1593.86,1409.6,21.61,553.41,2388.1,9045.81,47.42,521.33,2388.15,8131.81,8.4513,394,38.89,23.2332,0.3875968992248062,125
94,0.0007,-0.0002,643.41,1592.44,1406.37,21.61,552.35,2388.17,9055.75,47.61,521.19,2388.15,8128.44,8.4314,394,38.88,23.156,0.39147286821705424,125
94,-0.0033,0.0,642.3,1596.17,1412.3,21.61,553.21,2388.21,9045.45,47.58,521.19,2388.15,8129.03,8.446,394,38.7,23.2154,0.3953488372093023,125
94,-0.0012,-0.0002,642.75,1590.12,1415.68,21.61,552.64,2388.13,9044.54,47.51,521.32,2388.14,8130.41,8.4371,394,38.73,23.3245,0.3992248062015504,125
94,0.0009,0.0004,643.01,1592.07,1405.21,21.61,552.6,2388.12,9048.93,47.63,520.98,2388.12,8132.8,8.44,393,38.73,23.3792,0.40310077519379844,125
94,-0.0035,0.0002,642.72,1590.59,1409.61,21.61,552.77,2388.09,9053.88,47.67,520.89,2388.11,8131.84,8.4145,393,38.65,23.2495,0.4069767441860465,125
94,0.0007,-0.0004,642.98,1590.5,1413.87,21.61,553.45,2388.13,9055.53,47.44,520.63,2388.1,8130.49,8.467,394,38.7,23.198,0.4108527131782946,125
94,-0.0002,-0.0001,642.57,1584.31,1410.41,21.61,553.81,2388.12,9051.79,47.47,520.99,2388.13,8136.77,8.4604,393,38.97,23.3504,0.41472868217054265,125
94,0.0022,-0.0002,642.78,1594.67,1410.93,21.61,553.55,2388.15,9046.3,47.47,521.01,2388.09,8134.86,8.4829,393,38.77,23.2628,0.4186046511627907,125
94,-0.0028,-0.0003,642.83,1587.29,1414.48,21.61,553.41,2388.11,9051.94,47.63,520.73,2388.14,8135.47,8.4382,394,38.77,23.1968,0.42248062015503873,125
94,0.0013,0.0004,642.84,1594.48,1409.66,21.61,553.72,2388.18,9058.44,47.48,521.13,2388.14,8134.4,8.4679,393,38.87,23.297,0.4263565891472868,125
94,0.0019,-0.0003,642.74,1591.81,1406.25,21.61,553.29,2388.12,9051.14,47.42,521.31,2388.14,8128.2,8.4548,394,38.78,23.1953,0.43023255813953487,125
94,0.0009,-0.0002,642.59,1595.07,1405.28,21.61,552.91,2388.16,9046.97,47.79,520.99,2388.13,8136.03,8.438,393,38.74,23.3163,0.43410852713178294,125
94,-0.0015,-0.0002,642.85,1591.59,1414.32,21.61,552.97,2388.14,9047.14,47.69,521.42,2388.14,8126.75,8.4151,393,38.88,23.214,0.437984496124031,125
94,-0.0019,0.0003,642.9,1589.83,1411.58,21.61,553.38,2388.13,9049.66,47.66,521.46,2388.11,8133.57,8.4736,394,38.61,23.2935,0.4418604651162791,125
94,0.0049,-0.0003,642.67,1595.45,1408.64,21.61,553.88,2388.14,9052.31,47.68,521.38,2388.11,8130.67,8.4313,392,38.76,23.2402,0.44573643410852715,125
94,-0.0007,-0.0,643.16,1592.57,1412.85,21.61,552.64,2388.12,9049.28,47.43,521.16,2388.1,8131.04,8.4603,394,38.76,23.322,0.4496124031007752,125
94,0.0008,0.0001,642.51,1587.45,1403.49,21.61,553.74,2388.06,9056.57,47.77,521.1,2388.12,8131.62,8.463,395,38.74,23.3025,0.45348837209302323,125
94,-0.0015,-0.0003,642.02,1592.15,1416.12,21.61,553.27,2388.17,9046.29,47.5,521.22,2388.09,8134.54,8.458,393,38.74,23.2835,0.4573643410852713,125
94,0.0015,0.0002,642.98,1586.89,1409.34,21.61,553.05,2388.17,9048.54,47.57,521.67,2388.12,8131.33,8.4507,395,38.98,23.3091,0.46124031007751937,125
94,-0.0017,0.0001,642.44,1589.58,1406.43,21.61,553.52,2388.15,9057.51,47.66,521.24,2388.06,8132.66,8.4364,395,38.99,23.2353,0.46511627906976744,125
94,0.0013,-0.0005,642.85,1583.13,1403.25,21.61,553.49,2388.1,9053.05,47.67,520.89,2388.12,8130.5,8.4667,394,38.68,23.2902,0.4689922480620155,125
94,-0.0003,0.0002,643.23,1597.79,1416.97,21.61,553.22,2388.14,9055.91,47.69,520.99,2388.13,8132.55,8.4567,393,39.0,23.3536,0.4728682170542636,125
94,-0.0003,-0.0001,642.41,1591.15,1416.14,21.61,552.88,2388.16,9056.3,47.51,521.09,2388.1,8135.95,8.4127,392,38.93,23.2002,0.47674418604651164,125
94,0.0007,-0.0002,642.92,1591.95,1415.12,21.61,553.02,2388.15,9053.81,47.69,521.61,2388.17,8130.94,8.4843,395,38.7,23.2506,0.4806201550387597,125
94,0.0005,-0.0002,643.15,1586.35,1410.09,21.61,553.57,2388.15,9045.81,47.64,521.35,2388.16,8133.91,8.4208,393,38.83,23.3286,0.4844961240310077,125
94,-0.0017,-0.0004,642.91,1591.1,1412.47,21.61,552.91,2388.13,9049.29,47.51,521.6,2388.17,8136.16,8.4591,394,38.81,23.1779,0.4883720930232558,125
94,-0.0022,0.0001,642.65,1585.75,1406.46,21.61,553.1,2388.14,9053.02,47.74,521.2,2388.15,8137.02,8.4349,393,38.68,23.2988,0.49224806201550386,125
94,0.0012,-0.0004,642.5,1591.06,1408.89,21.61,552.58,2388.09,9049.79,47.58,521.41,2388.16,8133.15,8.423,394,38.74,23.2247,0.49612403100775193,125
94,0.0001,-0.0004,643.55,1590.3,1411.59,21.61,553.38,2388.11,9059.88,47.67,521.29,2388.08,8134.28,8.4483,393,38.79,23.3333,0.5,125
94,0.001,-0.0001,642.57,1594.11,1410.62,21.61,552.87,2388.13,9053.57,47.64,521.58,2388.18,8129.18,8.4538,394,38.9,23.3544,0.5038759689922481,125
94,0.0003,0.0002,642.67,1580.9,1416.68,21.61,553.64,2388.16,9053.79,47.47,520.94,2388.09,8129.38,8.4438,394,38.66,23.3321,0.5077519379844961,125
94,-0.0009,-0.0004,642.45,1590.95,1411.34,21.61,553.21,2388.13,9053.26,47.79,520.87,2388.11,8135.55,8.46,393,38.81,23.2689,0.5116279069767442,125
94,-0.0006,0.0004,642.81,1595.73,1411.56,21.61,553.42,2388.15,9048.07,47.6,520.76,2388.15,8136.7,8.4489,392,38.73,23.1438,0.5155038759689923,125
94,0.0022,-0.0001,642.32,1590.0,1410.88,21.61,553.72,2388.11,9050.16,47.69,521.52,2388.15,8135.61,8.4498,394,38.84,23.2227,0.5193798449612403,124
94,0.0002,0.0003,643.19,1587.11,1410.13,21.61,552.82,2388.16,9051.77,47.71,521.32,2388.14,8129.45,8.4293,393,38.84,23.263,0.5232558139534884,123
94,0.0012,-0.0001,642.56,1591.75,1413.54,21.61,553.16,2388.14,9056.28,47.58,521.03,2388.12,8133.34,8.432,393,38.56,23.3326,0.5271317829457365,122
94,-0.0038,-0.0002,643.21,1594.03,1410.03,21.61,552.73,2388.12,9061.33,47.77,521.47,2388.14,8131.56,8.4374,393,38.82,23.2623,0.5310077519379846,121
94,-0.0012,0.0002,643.06,1590.7,1412.53,21.61,552.85,2388.11,9053.99,47.59,521.14,2388.16,8139.13,8.4453,394,38.81,23.2599,0.5348837209302325,120
94,0.0031,-0.0003,643.23,1597.15,1414.69,21.61,552.22,2388.19,9060.39,47.59,520.94,2388.14,8130.34,8.4494,390,38.94,23.3243,0.5387596899224806,119
94,0.0016,-0.0003,641.73,1596.86,1409.91,21.61,552.92,2388.12,9064.72,47.48,520.68,2388.14,8130.88,8.4821,396,38.82,23.2397,0.5426356589147286,118
94,0.0026,-0.0001,642.72,1592.46,1416.77,21.61,553.44,2388.13,9051.89,47.52,521.09,2388.05,8135.53,8.426,392,38.61,23.2964,0.5465116279069767,117
94,-0.0024,-0.0,642.67,1586.41,1407.93,21.61,553.31,2388.14,9059.95,47.86,521.07,2388.13,8138.63,8.4557,393,38.81,23.2763,0.5503875968992248,116
94,-0.0013,-0.0004,642.44,1599.0,1417.13,21.61,553.34,2388.12,9048.8,47.5,521.29,2388.16,8131.45,8.4345,393,39.05,23.3201,0.5542635658914729,115
